problem_id,year,code,question,title,statement,methods,source_type,solution_path,result_path,report_path,artifact_path
2021-A,2021,A,q01,多真菌地表凋落物分解模型,Build a mathematical model that describes the breakdown of ground litter and woody fibers through fungal activity in the presence of multiple species of fungi.,将题面指定的 growth rate 与 moisture tolerance 两个 trait 转成分解率、竞争权重和环境适配项，模拟固定 patch 的凋落物质量损失。,official_statement_parameters,question_solutions/2021/A/q01/solution.py,question_results/2021/A/q01/result.json,question_reports/2021/A/q01/report.md,question_artifacts/2021/A/q01/decomposition_environment_results.csv
2021-A,2021,A,q02,不同真菌 trait 的相互作用,Incorporate interactions between different species of fungi with different growth rates and moisture tolerances.,用 fast opportunist、balanced decomposer、moisture generalist、slow resilient strain 和 dryland specialist 的竞争份额描述短期/长期优势。,official_statement_parameters,question_solutions/2021/A/q02/solution.py,question_results/2021/A/q02/result.json,question_reports/2021/A/q02/report.md,question_artifacts/2021/A/q02/persistence_predictions.csv
2021-A,2021,A,q03,环境快速波动与长期竞争动态,Examine sensitivity to rapid environmental fluctuations and assess the impact of variation of local weather patterns.,在 arid、semi-arid、temperate、arboreal、tropical rain forest 五种环境下枚举 moisture variability 倍数，比较最终分解和优势种迁移。,official_statement_parameters,question_solutions/2021/A/q03/solution.py,question_results/2021/A/q03/result.json,question_reports/2021/A/q03/report.md,question_artifacts/2021/A/q03/environmental_variability_sensitivity.csv
2021-A,2021,A,q04,生物多样性对分解效率的作用与教材文章,Describe how fungal diversity impacts decomposition efficiency and include a two-page article appropriate for an introductory college biology textbook.,比较 1-5 个 species pool 在高波动 temperate 环境下的 Shannon diversity 与 mass loss，形成面向大学生物教材的非技术文章。,official_statement_parameters,question_solutions/2021/A/q04/solution.py,question_results/2021/A/q04/result.json,question_reports/2021/A/q04/report.md,question_artifacts/2021/A/q04/fungi_decomposition_frontier.png
2021-B,2021,B,q01,Rapid Bushfire Response 无人机组合采购模型,Create a model to determine the optimal numbers and mix of SSA drones and Radio Repeater drones to purchase.,使用官方 AUD 10000 单价、30km 航程、20m/s、2.5h 续航、1.75h 充电、10W/20km repeater 参数，对 SSA/repeater 组合网格搜索。,official_statement_parameters,question_solutions/2021/B/q01/solution.py,question_results/2021/B/q01/result.json,question_reports/2021/B/q01/report.md,question_artifacts/2021/B/q01/drone_mix_optimization.csv
2021-B,2021,B,q02,未来十年极端火灾概率变化与设备成本,Illustrate how the model adapts to changing likelihood of extreme fire events over the next decade and project equipment cost increases if drone cost stays constant.,逐年提高 extreme fire likelihood multiplier，在能力安全分低于阈值时增加 SSA/repeater 无人机，输出十年设备成本投影。,official_statement_parameters,question_solutions/2021/B/q02/solution.py,question_results/2021/B/q02/result.json,question_reports/2021/B/q02/report.md,question_artifacts/2021/B/q02/decade_cost_projection.csv
2021-B,2021,B,q03,不同地形和火场规模下的中继无人机悬停位置,Determine a model for optimizing hovering VHF/UHF radio-repeater drone locations for fires of different sizes on different terrains.,按官方 20km repeater range 和地形复杂度折减覆盖半径，估算 coastal plain、rolling forest、Mt. Bogong alpine terrain 的覆盖和 EOC relay chain 数。,official_statement_parameters,question_solutions/2021/B/q03/solution.py,question_results/2021/B/q03/result.json,question_reports/2021/B/q03/report.md,question_artifacts/2021/B/q03/repeater_location_plan.csv
2021-B,2021,B,q04,面向 Victoria State Government 的注释预算请求,Prepare a one- to two-page annotated Budget Request supported by your models for CFA to submit to the Victoria State Government.,将推荐 SSA/repeater 采购、训练备件储备、能力安全前沿和十年投影压缩成 CFA 可提交预算请求。,official_statement_parameters,question_solutions/2021/B/q04/solution.py,question_results/2021/B/q04/result.json,question_reports/2021/B/q04/report.md,question_artifacts/2021/B/q04/wildfire_budget_frontier.png
2021-C,2021,C,q01,公众报告数据解释与扩散可预测性,"Address and discuss whether or not the spread of this pest over time can be predicted, and with what level of precision.",读取官方 4440 条 sightings workbook，按 Positive ID 时间和经纬度构建阳性时间线与空间聚类；用题面 30km 新蜂后范围解释可预测精度边界。对应模型：空间统计、时间序列描述、风险地图。,official_comap_xlsx,question_solutions/2021/C/q01/solution.py,question_results/2021/C/q01/result.json,question_reports/2021/C/q01/report.md,question_artifacts/2021/C/q01/hornet_spread_map.png
2021-C,2021,C,q02,误判分类概率模型,"Most reported sightings mistake other hornets for the Vespa mandarinia. Use only the data set file provided, and possibly the image files provided, to create, analyze, and discuss a model that predicts the likelihood of a mistaken classification.",只用官方 Positive ID / Negative ID 标签训练确定性留出分类器；特征包含坐标、月份、提交延迟、图片/视频映射、报告文本 TF-IDF、标本和蜂群损失关键词，以及距训练阳性点距离。,official_comap_xlsx,question_solutions/2021/C/q02/solution.py,question_results/2021/C/q02/result.json,question_reports/2021/C/q02/report.md,question_artifacts/2021/C/q02/classification_holdout_predictions.csv
2021-C,2021,C,q03,有限资源下的调查优先级,Use your model to discuss how your classification analyses leads to prioritizing investigation of the reports most likely to be positive sightings.,对 Unprocessed / Unverified 报告按分类概率、30km queen range、图片/标本证据和提交及时性构建 priority_score，输出前 15 个待调查报告。,official_comap_xlsx,question_solutions/2021/C/q03/solution.py,question_results/2021/C/q03/result.json,question_reports/2021/C/q03/report.md,question_artifacts/2021/C/q03/priority_reports.csv
2021-C,2021,C,q04,新报告到来后的模型更新机制,"Address how you could update your model given additional new reports over time, and how often the updates should occur.",把新增标签追加到官方 workbook 派生表，按周或新增高风险聚类触发重训；冻结训练截止日期并重新计算留出 AUC、AP、recall 与优先级稳定性。,official_comap_xlsx,question_solutions/2021/C/q04/solution.py,question_results/2021/C/q04/result.json,question_reports/2021/C/q04/report.md,question_artifacts/2021/C/q04/clean_sightings.csv
2021-C,2021,C,q05,根除证据标准,"Using your model, what would constitute evidence that the pest has been eradicated in Washington State?",组合无阳性持续时间、30km 范围内高优先级报告处理、主动诱捕/搜巢阴性、公众报告量充足和模型低风险阈值，形成根除证据清单。,official_comap_xlsx,question_solutions/2021/C/q05/solution.py,question_results/2021/C/q05/result.json,question_reports/2021/C/q05/report.md,question_artifacts/2021/C/q05/spread_timeline.csv
2021-C,2021,C,q06,给 WSDA 的两页备忘录,Include a two-page memorandum that summarizes your results for the Washington State Department of Agriculture.,将分类性能、优先级规则、30km 范围限制、每周更新流程和根除证据条件整理成面向 Washington State Department of Agriculture 的非技术 memo。,official_comap_xlsx,question_solutions/2021/C/q06/solution.py,question_results/2021/C/q06/result.json,question_reports/2021/C/q06/report.md,question_artifacts/2021/C/q06/priority_reports.png
2021-D,2021,D,q01,有向音乐影响网络与影响力参数,"Use the influence_data data set or portions of it to create a directed network of musical influence, where influencers are connected to followers. Develop parameters that capture music influence in this network. Explore a subset of musical influence by creating a subnetwork of your directed influencer network.",读取 COMAP 官方 influence_data.csv，构建 influencer -> follower 有向图，计算入度、出度、PageRank、综合 influence_score，并给出 Pop/Rock 子网络规模；对应教程模型：图论网络中心性、复杂网络分析。,official_comap_csv,question_solutions/2021/D/q01/solution.py,question_results/2021/D/q01/result.json,question_reports/2021/D/q01/report.md,question_artifacts/2021/D/q01/artist_influence_centrality.csv
2021-D,2021,D,q02,音乐特征相似性与流派内外比较,"Use full_music_data and/or the two summary data sets of music characteristics, to develop measures of music similarity. Using your measure, are artists within genre more similar than artists between genres?",读取官方 data_by_artist.csv，对 danceability、energy、valence、tempo、loudness 等音频特征标准化；比较同流派艺术家到流派中心的距离相似度，并输出流派中心相似矩阵。,official_comap_csv,question_solutions/2021/D/q02/solution.py,question_results/2021/D/q02/result.json,question_reports/2021/D/q02/report.md,question_artifacts/2021/D/q02/genre_similarity_matrix.csv
2021-D,2021,D,q03,流派关系与随时间演化,Compare similarities and influences between and within genres. What distinguishes a genre and how do genres change over time? Are some genres related to others?,将 full_music_data.csv 的 artist_id 合并到 influence_data 的流派标签，按 year 和 genre 聚合音频特征，用线性趋势斜率描述流派演化，并用流派中心相似矩阵识别相关流派。,official_comap_csv,question_solutions/2021/D/q03/solution.py,question_results/2021/D/q03/result.json,question_reports/2021/D/q03/report.md,question_artifacts/2021/D/q03/genre_feature_evolution.csv
